"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-08-17T22:00:00.000Z","120.86","0.45","0.61","15,652,000","57.73","126.57","116.97","107.38","48.97","114.56","114.56","114.56","","-26.67","119.45","1.09","0.84","-50.05","-3,936,567.29","0.05","0.36","55.35","0.89","119.45","0.07","2.14","0.25","100.00","94.91","1,051,211,700.00","122.48","41.98","114.12","79.15","87.76","79.15","87.76","53.99","63.77","125.91","121.84","117.77","4.53","","127.49","81.43","","99.99","57.73","53.37","0.12","0.19","-0.07","3.06","0.86","1.30","29.36","-29.36","-11.47","0.09","50.00","-62.84","62.37","43.39","1.00","127.00","113.00","11,838,169.85","0.28","3.62","2.16","0.52","72.73","94.32","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.96","118.79","624,307,300.00","190.90","163.71","120.28","114.56","108.83","0.76","116.97","114.56","129.25","114.56","53.74","4.22","119.44","23.45","0.14","2.16","1.80","0.36","113.23","0.46","0.68","116.00","122.48","79,740.50","764,702.73","-684,962.23","134.46","120.19","105.92","64.21","119.91","114.01","113.19","112.68","98.81","20.59","123.26","2.14","126.79","120.75","114.71","121.07","121.06","120.60","120.19","119.77","119.18","117.26","116.95","116.78","116.71","116.74","117.01","0.87","2.25","-2.72","0","123.26","116.56","2.12","-0.02","5,609,317.94","2.25","2.98","5.56","18.50","123.26","114.01","104.76","1.16","3.65","","13.55","66.75","51.60","","24.31","-1.34","-7.04","0.07","-5.47","-5.47","16.41","126.57","116.97","107.38","70.27","2.14","0.17","6.01","3.09","112.28","128.11","113.61","78.57","78.57","0","114.56","116.81","119.53","26.41","19.89","15.18","4,515.68","48.97"
"2022-08-18T22:00:00.000Z","118.12","-2.27","-2.11","20,187,000","51.24","126.21","117.46","108.71","46.23","114.57","114.57","114.57","","-57.11","119.65","0.97","0.88","-11.68","-3,496,286.07","0.05","0.35","47.62","1.34","119.65","0.04","3.19","0.26","93.11","94.55","1,031,024,700.00","121.56","-378.04","114.12","62.30","76.21","62.30","76.21","25.82","56.87","125.01","120.94","116.86","4.05","","124.36","87.96","","50.00","51.24","50.74","0.04","0.14","-0.09","2.68","0.63","1.88","46.44","-46.44","-56.49","-0.07","50.00","-63.48","61.96","48.54","-1.00","127.00","113.00","11,380,513.58","0.28","2.29","1.87","-0.56","71.08","94.13","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.96","123.26","604,120,300.00","190.90","163.93","120.30","114.57","108.84","-1.92","117.46","114.57","129.11","114.57","45.17","2.64","119.65","23.47","0.12","1.87","1.81","0.05","114.26","0.29","0.34","117.46","121.56","-353,279.95","604,990.92","-958,270.87","134.25","119.81","105.37","68.16","119.91","114.01","113.19","112.68","98.09","23.58","123.26","2.33","127.15","121.10","115.04","119.60","120.08","120.05","119.81","119.52","119.05","117.31","117.02","116.84","116.77","116.80","117.05","0.83","2.62","-2.70","0","123.26","116.56","0.64","-1.69","-3,093,775.61","1.42","2.25","3.45","18.50","123.26","114.01","104.76","-1.29","1.67","","11.32","24.65","52.41","","-0.15","-2.91","-4.85","0.12","-5.49","-5.47","14.90","126.21","117.46","108.71","53.78","1.90","0.11","5.17","3.09","112.28","125.83","110.41","64.29","71.43","7.14","114.78","117.40","120.10","24.47","22.76","14.35","4,137.64","46.23"
"2022-08-21T22:00:00.000Z","115.07","-2.58","-2.42","19,316,000","45.15","125.55","117.80","110.05","43.18","114.58","114.58","114.58","","-95.34","119.62","0.92","0.93","7.84","-3,180,974.15","0.06","0.35","45.86","2.15","119.63","0.01","3.45","0.24","73.49","90.34","1,011,708,700.00","119.84","-448.70","114.12","40.29","60.58","40.29","60.58","-14.71","43.85","123.48","119.38","115.27","4.28","","101.02","89.62","","25.00","45.15","47.52","-0.03","0.08","-0.10","1.47","0.23","1.86","66.97","-66.97","-65.06","-0.33","50.00","-67.97","58.16","52.41","-1.00","127.00","113.00","10,881,750.82","0.28","-0.72","1.37","-1.60","71.08","93.95","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.95","123.15","584,804,300.00","185.97","164.14","120.30","114.58","108.85","-4.66","117.80","114.58","128.95","114.58","44.93","-0.83","119.64","23.36","0.09","1.37","1.72","-0.35","114.26","0.04","0.01","119.32","119.84","-727,589.80","414,622.25","-1,142,212.05","133.67","118.95","104.23","67.29","118.97","114.01","113.19","112.68","100.74","26.66","123.26","1.83","127.08","121.03","114.98","117.33","118.41","118.94","118.95","118.83","118.55","117.17","116.91","116.76","116.70","116.73","116.98","0.83","2.80","-2.29","0","123.26","116.56","-2.25","-4.08","-11,068,073.23","0.57","1.42","1.51","18.50","123.26","114.01","104.76","-3.79","-0.51","","8.33","-50.97","54.83","","-15.25","-4.15","-3.40","0.12","-5.52","-5.49","13.16","125.55","117.80","110.05","32.38","1.77","0.04","3.64","3.12","112.28","123.31","106.83","64.29","64.29","0","115.23","118.03","120.31","22.53","27.84","14.08","3,688.94","43.18"
"2022-08-22T22:00:00.000Z","114.77","-0.26","-0.10","14,390,700","44.59","123.79","118.27","112.74","42.02","114.64","114.64","114.64","","-94.75","119.38","0.86","1.02","-43.13","-3,290,585.91","0.07","0.35","37.92","2.78","119.40","-0.01","1.63","0.22","51.01","82.47","997,318,000.00","118.48","-15.15","114.12","17.60","40.06","17.60","40.06","-45.14","27.67","121.80","117.83","113.86","4.95","","105.37","80.72","","12.50","44.59","44.01","-0.07","0.02","-0.08","0.57","0.37","1.56","81.69","-81.69","-49.70","0","50.00","-70.26","56.04","55.35","-1.00","127.00","113.00","10,844,232.31","0.28","-3.38","0.95","-1.70","71.08","93.76","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.95","122.81","570,413,600.00","185.49","164.34","120.37","114.64","108.91","-4.67","118.27","114.64","128.79","114.64","36.43","-4.01","119.45","23.19","0.11","0.95","1.57","-0.62","114.67","-0.13","0.04","120.27","118.48","-960,879.19","218,122.04","-1,179,001.23","132.25","118.19","104.13","72.90","118.78","114.01","113.95","112.68","98.09","26.62","123.26","1.63","126.58","120.55","114.53","116.05","117.20","118.01","118.19","118.21","118.08","117.02","116.79","116.66","116.62","116.65","116.91","0.81","2.90","-1.80","0","123.26","116.56","-2.25","-3.88","-10,103,670.47","-0.16","0.57","-0.82","18.50","123.26","114.01","104.76","-3.81","0.20","","5.10","-85.24","51.22","","-44.95","-3.24","-8.23","0.16","-5.55","-5.52","9.34","123.79","118.27","112.74","18.33","1.77","0","2.17","3.01","112.28","122.34","107.20","-42.86","57.14","100.00","115.67","118.57","120.37","21.66","27.64","13.94","3,673.79","42.02"
"2022-08-23T22:00:00.000Z","114.70","-0.06","0.10","16,051,200","44.45","123.68","118.32","112.97","41.00","114.80","114.80","114.80","","-90.30","119.09","0.80","1.02","1.86","-3,206,502.98","0.05","0.36","36.02","3.30","119.12","-0.01","1.94","0.20","29.65","71.91","981,266,800.00","117.24","8.09","114.12","6.54","21.48","6.54","21.48","-61.90","11.39","120.58","116.70","112.83","5.49","","90.27","89.86","","6.25","44.45","40.38","-0.08","-0.04","-0.05","-0.03","0.87","1.61","73.28","-73.28","-34.48","-0.15","45.00","-75.93","50.22","57.01","-1.00","127.00","113.00","10,834,442.48","0.28","-3.51","0.60","-1.68","71.04","93.58","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.95","122.30","554,362,400.00","185.49","164.54","120.54","114.80","109.06","-4.45","118.32","114.80","128.61","114.80","29.80","-4.17","119.17","23.09","0.12","0.60","1.37","-0.78","114.30","-0.27","0.16","121.07","117.24","-1,206,603.26","14,589.85","-1,221,193.12","131.18","117.56","103.93","68.43","118.52","114.01","113.95","112.68","96.15","21.95","123.26","1.94","125.71","119.72","113.73","115.38","116.36","117.28","117.56","117.67","117.66","116.87","116.67","116.56","116.53","116.58","116.84","0.83","2.78","-1.17","0","123.26","116.56","-1.97","-3.90","-8,820,800.27","-0.79","-0.16","-1.80","14.84","123.26","115.84","108.42","-3.63","1.20","","2.26","-101.40","49.24","","-41.56","-2.21","-4.82","0.08","-5.56","-5.54","9.05","123.68","118.32","112.97","16.17","1.35","-0.01","0.97","2.94","112.28","121.92","107.48","-50.00","50.00","100.00","116.12","118.90","120.07","20.64","27.60","13.97","3,681.88","41.00"
"2022-08-24T22:00:00.000Z","117.70","2.62","2.78","14,874,700","51.43","123.57","118.48","113.39","44.00","115.01","115.01","115.01","","-58.65","119.03","0.86","0.94","-4.75","-3,197,936.54","0.08","0.36","42.74","3.49","119.04","0.02","3.08","0.17","13.56","60.24","996,141,500.00","116.78","450.19","114.12","18.77","14.30","18.77","14.30","-53.67","-0.44","119.95","116.07","112.19","5.52","","98.48","83.01","","3.12","51.43","45.27","-0.04","-0.06","0.02","0.20","2.07","1.32","52.92","-52.92","11.74","0.08","45.00","-78.62","46.99","57.28","-1.00","127.00","113.00","11,223,493.06","0.28","-0.44","0.56","-0.48","71.04","93.40","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.96","121.62","569,237,100.00","190.34","164.76","120.76","115.01","109.26","-1.47","118.48","115.01","128.45","115.01","36.13","-0.52","119.08","23.06","0.18","0.56","1.21","-0.66","113.78","-0.34","0.24","121.51","116.78","-764,851.27","-96,758.88","-668,092.39","131.39","117.58","103.78","69.45","118.52","114.01","113.95","111.72","99.30","26.35","123.26","2.73","124.73","118.79","112.85","116.54","116.81","117.37","117.58","117.67","117.66","116.92","116.73","116.62","116.58","116.62","116.87","0.85","2.51","-0.06","0","123.26","116.56","0.09","-2.64","-1,185,814.52","-1.08","-0.79","1.19","11.41","123.26","117.56","111.85","-1.07","4.91","","0.41","-48.58","50.23","","-39.63","0.78","2.48","0.07","-5.57","-5.56","8.59","123.57","118.48","113.39","42.34","1.42","0.01","0.20","2.95","112.28","125.32","110.08","-50.00","42.86","92.86","116.60","119.11","119.17","24.10","25.54","13.18","4,132.08","44.00"
"2022-08-25T22:00:00.000Z","111.30","-5.44","-5.28","31,698,700","39.91","124.15","118.21","112.28","37.60","115.03","115.03","115.03","","-99.34","118.59","0.72","1.00","85.80","-1,812,695.76","0.07","0.35","36.35","4.30","118.62","-0.04","6.48","0.14","5.61","49.31","964,442,800.00","114.69","-791.07","122.35","17.24","14.18","17.24","14.18","-65.83","-12.33","118.89","114.71","110.52","6.79","","85.10","104.63","","1.56","39.91","41.10","-0.02","-0.06","0.04","-1.03","0.79","2.13","30.26","-30.26","-39.65","-0.50","40.00","-89.86","36.08","55.25","-1.00","127.00","109.00","9,499,861.01","0.27","-5.79","0.01","-2.28","67.18","93.19","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.94","120.99","537,538,400.00","190.34","164.98","120.78","115.03","109.28","-7.09","118.21","115.03","128.26","115.03","27.35","-6.84","118.69","23.18","0.17","0.01","0.97","-0.96","113.78","-0.58","0.48","122.87","114.69","-1,359,658.07","-277,173.05","-1,082,485.02","132.10","116.44","100.78","52.79","117.22","114.01","113.54","111.32","102.41","33.39","123.26","5.38","123.48","117.60","111.72","113.92","114.97","116.02","116.44","116.69","116.87","116.56","116.43","116.36","116.35","116.41","116.68","0.85","2.03","-0.72","0","123.26","116.56","-0.17","-5.55","-29,998,053.38","-1.47","-1.08","-3.83","10.03","123.26","118.25","113.23","-6.07","-0.68","","-2.91","-152.71","44.67","","-62.06","-3.05","9.94","-0.09","-5.58","-5.57","10.04","124.15","118.21","112.28","-8.23","1.48","-0.02","-0.68","3.20","112.28","121.29","101.31","-64.29","35.71","100.00","117.05","119.08","118.36","20.61","30.40","13.61","3,341.01","37.60"
"2022-08-28T22:00:00.000Z","110.34","-0.86","-0.70","20,386,100","38.52","124.73","117.95","111.18","35.98","115.10","115.10","115.10","","-96.06","118.10","0.72","1.05","32.17","-1,609,165.27","0.05","0.34","33.79","5.08","118.14","-0.06","2.15","0.10","0","39.45","944,056,700.00","112.45","-104.90","119.95","15.32","17.11","15.32","17.11","-76.41","-23.98","117.85","113.76","109.67","7.99","","107.92","96.23","","0.78","38.52","37.21","-0.05","-0.04","-0.01","-2.43","0.11","1.55","47.94","-47.94","-34.92","-0.48","40.00","-100.31","25.70","51.13","-1.00","113.00","109.00","9,324,022.81","0.27","-6.09","-0.50","-2.53","67.18","92.98","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.94","120.01","517,152,300.00","188.70","165.18","120.86","115.10","109.35","-7.26","117.95","115.10","128.08","115.10","26.95","-7.16","118.22","23.24","0.11","-0.50","0.68","-1.18","111.22","-0.85","0.74","124.35","112.45","-1,655,259.03","-474,042.47","-1,181,216.56","130.50","115.33","100.16","51.97","115.98","114.01","112.88","111.32","102.22","32.84","123.26","2.15","122.23","116.41","110.59","112.13","113.43","114.76","115.33","115.72","116.05","116.16","116.09","116.07","116.09","116.17","116.48","0.94","1.28","-1.00","1.00","117.78","116.56","-3.89","-6.04","-28,508,444.73","-1.89","-1.47","-4.61","12.04","123.26","117.24","111.22","-6.47","-1.18","","-6.21","-191.51","40.97","","-63.22","-1.91","9.51","-0.10","-5.59","-5.58","11.48","124.73","117.95","111.18","-6.22","1.47","-0.02","-1.46","3.12","121.32","119.62","101.06","-71.43","28.57","100.00","117.36","118.64","117.64","19.60","32.13","14.37","3,236.11","35.98"
"2022-08-29T22:00:00.000Z","109.91","-0.39","-0.23","20,548,200","37.88","125.25","117.66","110.07","34.52","115.14","115.14","115.14","","-92.32","117.34","0.65","1.15","0.25","-1,418,434.95","0.05","0.34","34.72","5.81","117.39","-0.06","2.57","0.05","0","31.56","923,508,500.00","110.76","-63.21","118.95","4.09","12.22","4.09","12.22","-80.56","-34.27","116.83","112.79","108.75","8.83","","103.74","93.88","","0.39","37.88","33.84","-0.13","-0.05","-0.07","-3.36","0.73","1.63","50.75","-50.75","-31.70","-0.70","35.00","-111.55","14.66","45.80","1.00","113.00","107.00","9,243,946.90","0.28","-8.90","-0.93","-2.47","66.91","92.77","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.95","118.79","496,604,100.00","188.70","165.39","120.90","115.14","109.39","-6.63","117.66","115.14","127.90","115.14","18.83","-10.74","117.47","23.32","0.13","-0.93","0.36","-1.28","109.81","-0.99","0.82","124.65","110.76","-1,924,110.09","-681,194.99","-1,242,915.10","129.28","114.35","99.41","46.77","115.25","114.01","112.35","111.32","102.24","32.79","123.26","2.57","121.08","115.31","109.55","111.02","112.26","113.68","114.35","114.82","115.28","115.75","115.75","115.77","115.82","115.93","116.26","0.98","0.59","-0.81","0","117.78","116.56","-3.63","-6.20","-25,698,034.84","-2.31","-1.89","-8.02","13.45","123.26","116.53","109.81","-6.23","-1.38","","-9.43","-178.51","36.55","","-59.52","-0.77","2.04","-0.12","-5.58","-5.58","12.90","125.25","117.66","110.07","-1.03","1.48","-0.08","-2.36","3.08","120.19","118.87","100.95","-78.57","21.43","100.00","117.61","118.20","117.39","18.43","32.55","15.32","3,172.90","34.52"
"2022-08-30T22:00:00.000Z","109.15","-0.69","-0.53","25,898,000","36.72","125.59","117.17","108.75","31.90","115.09","115.09","115.09","","-97.58","116.59","0.66","1.15","55.34","-826,073.19","0.06","0.39","34.67","6.53","116.63","-0.11","2.72","0.01","0","25.25","897,610,500.00","109.06","-141.36","118.95","4.68","8.03","4.68","8.03","-85.16","-43.52","115.69","111.68","107.67","9.61","0.30","120.01","96.38","38,619,611.00","0.20","36.72","30.83","-0.21","-0.10","-0.11","-4.03","1.16","1.54","46.26","-46.26","-26.25","-0.79","30.00","-123.50","3.41","39.25","-1.00","113.00","109.00","9,064,868.25","0.28","-8.91","-1.31","-2.50","66.45","92.57","113.94","123.13","107.46","129.62","98.27","138.80","91.78","0.95","117.39","470,706,100.00","188.70","165.59","120.84","115.09","109.33","-6.25","117.17","115.09","127.70","115.09","18.32","-10.67","116.72","23.29","0.11","-1.31","0.02","-1.33","108.80","-1.14","0.91","124.97","109.06","-2,279,256.90","-909,489.55","-1,369,767.35","128.21","113.40","98.60","36.87","114.40","115.84","111.57","111.32","99.57","32.61","123.26","2.72","120.00","114.29","108.57","110.08","111.22","112.67","113.40","113.95","114.52","115.33","115.38","115.44","115.53","115.66","116.03","1.01","0.06","-1.07","0","117.78","116.56","-2.40","-5.12","-24,838,677.77","-2.62","-2.31","-8.22","14.46","123.26","116.03","108.80","-6.27","-1.47","","-12.10","-148.47","36.48","4.41","-66.12","0.08","0.24","-0.22","-5.58","-5.58","14.37","125.59","117.17","108.75","2.35","1.45","-0.09","-3.23","3.06","119.66","117.95","100.35","-78.57","14.29","92.86","117.71","117.77","116.70","18.20","30.49","16.03","3,031.54","31.90"
"2022-08-31T22:00:00.000Z","110.55","1.28","1.44","22,784,400","40.34","125.61","116.76","107.90","34.26","115.06","115.06","115.06","","-84.34","115.73","0.63","1.19","41.33","-600,936.50","0.06","0.38","38.32","7.06","115.78","-0.08","3.03","-0.04","0","20.20","920,394,900.00","108.43","82.52","118.52","8.59","5.79","8.59","5.79","-80.22","-50.19","114.25","110.25","106.25","9.39","","86.60","104.54","","0.10","40.34","35.97","-0.25","-0.16","-0.09","-3.98","0.80","1.56","48.33","-48.33","-8.33","-0.49","30.00","-134.01","-6.71","31.62","1.00","113.00","107.00","9,357,110.06","0.28","-9.87","-1.49","-1.71","66.45","92.35","113.74","118.67","104.21","128.20","99.28","133.13","89.75","0.96","116.19","493,490,500.00","191.12","165.81","120.81","115.06","109.30","-3.85","116.76","115.06","127.50","115.06","11.69","-12.10","115.88","23.34","0.13","-1.49","-0.28","-1.21","108.80","-1.10","0.89","123.84","108.43","-2,530,779.04","-1,141,102.33","-1,389,676.71","127.72","112.88","98.04","38.79","112.99","115.73","111.57","111.32","98.71","33.73","123.26","3.03","118.87","113.21","107.55","110.32","111.00","112.20","112.88","113.43","114.02","115.02","115.11","115.20","115.32","115.46","115.85","1.01","0.05","-2.07","0","117.78","116.56","-2.43","-5.46","-16,733,410.26","-2.98","-2.62","-9.47","14.46","123.26","116.03","108.80","-4.36","0.56","","-13.93","-126.56","35.12","","-46.24","1.92","2.15","-0.20","-5.57","-5.58","15.17","125.61","116.76","107.90","14.94","1.48","-0.10","-4.47","3.06","118.82","119.41","101.69","-92.86","7.14","100.00","117.54","117.60","115.53","16.91","30.34","16.92","3,114.06","34.26"
"2022-09-01T22:00:00.000Z","108.68","-1.69","-1.53","20,618,100","37.28","125.77","116.28","106.79","31.27","114.98","114.98","114.98","","-96.36","114.78","0.61","1.18","32.81","-590,509.33","0.07","0.31","34.95","7.68","114.85","-0.10","3.55","-0.08","0","16.16","899,776,800.00","107.70","-178.42","118.52","7.24","6.84","7.24","6.84","-80.66","-55.73","113.77","109.73","105.68","9.09","","85.03","122.06","","0.05","37.28","33.48","-0.27","-0.22","-0.05","-4.08","1.15","1.50","34.68","-34.68","-20.66","-0.88","30.00","-146.10","-18.31","23.12","-1.00","113.00","107.00","9,008,345.68","0.28","-11.56","-1.75","-1.95","66.45","92.13","113.74","118.67","104.21","128.20","99.28","133.13","89.75","0.96","114.91","472,872,400.00","187.89","166.00","120.72","114.98","109.23","-4.75","116.28","114.98","127.30","114.98","5.52","-14.20","114.98","23.44","0.17","-1.75","-0.57","-1.18","108.19","-1.06","0.88","122.50","107.70","-2,707,873.30","-1,364,926.76","-1,342,946.54","127.25","112.12","96.99","32.04","112.95","115.69","111.57","111.32","98.05","33.23","123.26","3.55","117.76","112.15","106.55","109.50","110.22","111.42","112.12","112.70","113.35","114.61","114.76","114.89","115.03","115.19","115.61","1.03","0.22","-2.69","0","117.78","116.56","-1.27","-4.81","-19,850,909.32","-3.19","-2.98","-9.92","15.07","123.26","115.73","108.19","-5.14","-0.32","","-15.99","-116.50","36.85","","-42.07","0.91","7.98","-0.25","-5.56","-5.57","16.33","125.77","116.28","106.79","9.96","1.48","-0.18","-5.21","3.09","118.82","117.90","99.46","-100.00","0","100.00","117.36","117.14","114.44","16.57","27.85","17.52","2,935.63","31.27"
